operationDate;transactionDate;accountName;accountNumber;cardName;cardNumber;merchant;amount;currency;status;category;mcc;type;comment;bonusValue;bonusTitle
20.07.2026;22.07.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
20.07.2026;20.07.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;1000;RUR;Выполнен;Переводы;;Пополнение;;;
20.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;SBER PRIME+;399;RUR;Выполнен;Экосистема;;Списание;;;
20.06.2026;21.06.2026;Текущий счёт ;4,08178E+19;;;ООО ИВИ.РУ;399;RUR;Выполнен;Видео;;Списание;;;
20.05.2026;20.05.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/MAGNIT MM KLERIK;144.88;RUR;Выполнен;Продукты;5411;Списание;;;
20.05.2026;21.05.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/TRANSPORT TPP;43.8;RUR;Выполнен;Транспорт;4131;Списание;;;
20.05.2026;21.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;219.19;RUR;Выполнен;Фастфуд;5814;Списание;;;
20.05.2026;20.05.2026;Текущий счёт ;4,08178E+19;;;CLOUD.MAIL.RU;399;RUR;Выполнен;Облако;;Списание;;;
20.05.2026;20.05.2026;Текущий счёт ;4,08178E+19;;;Moscow/STOLOVAYA N4 GU;271.62;RUR;Выполнен;Фастфуд;5814;Списание;;;
20.04.2026;21.04.2026;Текущий счёт ;4,08178E+19;;;ZVUK.COM;299;RUR;Выполнен;Музыка;;Списание;;;
20.04.2026;20.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";334.19;RUR;Выполнен;Продукты;5411;Списание;;;
20.04.2026;21.04.2026;Текущий счёт ;4,08178E+19;;;IVI;399;RUR;Выполнен;Видео;;Списание;;;
20.04.2026;20.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;1561.77;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
20.04.2026;20.04.2026;Текущий счёт ;4,08178E+19;;;OZON;3810.33;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
20.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/TRANSPORT TPP;42.81;RUR;Выполнен;Транспорт;4131;Списание;;;
20.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;15000;RUR;Выполнен;Наличные;6011;Списание;;;
20.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/TRANSPORT TPP;43.56;RUR;Выполнен;Транспорт;4131;Списание;;;
20.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;2000;RUR;Выполнен;Переводы;;Пополнение;;;
19.08.2026;19.08.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
19.08.2026;19.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
19.07.2026;22.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АГРОТОРГ""";369.84;RUR;Выполнен;Продукты;5411;Списание;;;
19.07.2026;21.07.2026;Текущий счёт ;4,08178E+19;;;WILDBERRIES;1863.48;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
19.07.2026;22.07.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/MAGNIT MM 3274;122.28;RUR;Выполнен;Продукты;5411;Списание;;;
19.07.2026;21.07.2026;Текущий счёт ;4,08178E+19;;;VK CLOUD;399;RUR;Выполнен;Облако;;Списание;;;
19.07.2026;19.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
19.07.2026;19.07.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;2000;RUR;Выполнен;Переводы;;Пополнение;;;
19.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/TRANSPORT TPP;42.09;RUR;Выполнен;Транспорт;4131;Списание;;;
19.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;SBERZVUK;299;RUR;Выполнен;Музыка;;Списание;;;
19.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;"АО ""ТАНДЕР""";266.44;RUR;Выполнен;Продукты;5411;Списание;;;
19.06.2026;19.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/TRANSPORT TPP;42.86;RUR;Выполнен;Транспорт;4131;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;500;RUR;Выполнен;Переводы;;Пополнение;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;;;ZVUK.COM;299;RUR;Выполнен;Музыка;;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/APTEKA 36.6;1197.55;RUR;Выполнен;Аптеки;5912;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;;;IVI;399;RUR;Выполнен;Видео;;Списание;;;
19.04.2026;19.04.2026;Текущий счёт ;4,08178E+19;;;Оплата по QR через Сбер;155.21;RUR;Выполнен;Кафе;5812;Списание;;;
19.04.2026;19.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;222.92;RUR;Выполнен;Фастфуд;5814;Списание;;;
19.04.2026;21.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;2733.4;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
19.03.2026;21.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;559.22;RUR;Выполнен;Продукты;5499;Списание;;;
19.03.2026;21.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MAGNIT MM 1158;582.07;RUR;Выполнен;Продукты;5411;Списание;;;
19.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;;;IVI;399;RUR;Выполнен;Видео;;Списание;;;
18.08.2026;18.08.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/TRANSPORT TPP;42.8;RUR;Выполнен;Транспорт;4131;Списание;;2;Рубли
18.08.2026;20.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";188.03;RUR;Выполнен;Продукты;5411;Списание;;;
18.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/TRANSPORT TPP;43.01;RUR;Выполнен;Транспорт;4131;Списание;;6;Рубли
18.07.2026;20.07.2026;Текущий счёт ;4,08178E+19;;;Возврат DNS;1813.38;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
18.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/SHAWARMA HOUSE;287.43;RUR;Выполнен;Фастфуд;5814;Списание;;;
18.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;10000;RUR;Выполнен;Наличные;6011;Списание;;;
18.06.2026;21.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/TRANSPORT TPP;43.53;RUR;Выполнен;Транспорт;4131;Списание;;;
18.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";373.11;RUR;Выполнен;Продукты;5411;Списание;;;
18.04.2026;18.04.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
18.04.2026;19.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;WILDBERRIES;2870.26;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
18.04.2026;18.04.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;85055;RUR;Выполнен;Переводы;;Списание;;;
18.03.2026;19.03.2026;Текущий счёт ;4,08178E+19;;;ZVUK.COM;299;RUR;Выполнен;Музыка;;Списание;;;
18.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
18.03.2026;18.03.2026;Текущий счёт ;4,08178E+19;;;VK CLOUD;399;RUR;Выполнен;Облако;;Списание;;;
17.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/STOLOVAYA N4 GU;168.18;RUR;Выполнен;Фастфуд;5814;Списание;;;
17.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;;;START.RU;399;RUR;Выполнен;Видео;;Списание;;;
17.08.2026;19.08.2026;Текущий счёт ;4,08178E+19;;;CLOUD.MAIL.RU;399;RUR;Выполнен;Облако;;Списание;;;
17.08.2026;19.08.2026;Текущий счёт ;4,08178E+19;;;Возврат WILDBERRIES;3466.78;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
17.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;;;ZVUK.COM;299;RUR;Выполнен;Музыка;;Списание;;;
17.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;232.29;RUR;Выполнен;Фастфуд;5814;Списание;;;
17.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;;;WILDBERRIES;1372.0;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
17.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;;;YANDEX.PLUS;299;RUR;Выполнен;Видео;;Списание;;;
17.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;;;Мама И.;2141;RUR;Выполнен;Переводы;;Списание;;;
17.05.2026;17.05.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;45189;RUR;Выполнен;Переводы;;Списание;;;
17.05.2026;18.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АГРОТОРГ""";168.69;RUR;Выполнен;Продукты;5411;Списание;;9;Рубли
17.05.2026;17.05.2026;Текущий счёт ;4,08178E+19;;;START.RU;399;RUR;Выполнен;Видео;;Списание;;;
17.04.2026;18.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/SPK EKATERINBUR;45.13;RUR;Выполнен;Транспорт;4111;Списание;;;
17.04.2026;17.04.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;5000;RUR;Выполнен;Переводы;;Пополнение;;;
17.04.2026;17.04.2026;Текущий счёт ;4,08178E+19;;;VK CLOUD;399;RUR;Выполнен;Облако;;Списание;;;
17.04.2026;17.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/KOFEMANIA;798.44;RUR;Выполнен;Кафе;5812;Списание;;;
17.03.2026;19.03.2026;Текущий счёт ;4,08178E+19;;;Возврат OZON;2894.96;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
16.08.2026;16.08.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АГРОТОРГ""";319.06;RUR;Выполнен;Продукты;5411;Списание;;;
16.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;;;Novosibirsk/STOLOVAYA N4 GU;387.41;RUR;Выполнен;Фастфуд;5814;Списание;;5;Рубли
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS;299;RUR;Выполнен;Видео;;Списание;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;Ekaterinburg/SPK EKATERINBUR;42.23;RUR;Выполнен;Транспорт;4111;Списание;;;
16.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;252.34;RUR;Выполнен;Фастфуд;5814;Списание;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;2068.11;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;84874;RUR;Выполнен;Переводы;;Пополнение;;;
16.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АЛЬФА-М""";339.54;RUR;Выполнен;Продукты;5411;Списание;;;
16.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;94.37;RUR;Выполнен;Кафе;5812;Списание;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;1;Рубли
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;10000;RUR;Выполнен;Наличные;6011;Списание;;;
16.06.2026;18.06.2026;Текущий счёт ;4,08178E+19;;;Moscow/APTEKA 36.6;574.68;RUR;Выполнен;Аптеки;5912;Списание;;;
16.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
16.06.2026;16.06.2026;Текущий счёт ;4,08178E+19;;;VK CLOUD;399;RUR;Выполнен;Облако;;Списание;;;
16.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
16.06.2026;16.06.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
16.06.2026;18.06.2026;Текущий счёт ;4,08178E+19;;;Возврат OZON;3280.26;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
16.04.2026;16.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MONETKA;526.64;RUR;Выполнен;Продукты;5411;Списание;;;
16.04.2026;16.04.2026;Текущий счёт ;4,08178E+19;;;START.RU;399;RUR;Выполнен;Видео;;Списание;;;
16.03.2026;18.03.2026;Текущий счёт ;4,08178E+19;;;LESTA GAMES;1000;RUR;Выполнен;Игры;;Списание;;;
16.03.2026;16.03.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;77600;RUR;Выполнен;Переводы;;Пополнение;;;
16.03.2026;18.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/MONETKA;711.88;RUR;Выполнен;Продукты;5411;Списание;;;
16.03.2026;17.03.2026;Текущий счёт ;4,08178E+19;;;START.RU;399;RUR;Выполнен;Видео;;Списание;;;
15.08.2026;15.08.2026;Текущий счёт ;4,08178E+19;;;Мама И.;2146;RUR;Выполнен;Переводы;;Списание;;;
15.08.2026;15.08.2026;Текущий счёт ;4,08178E+19;;;НКО ПЕРСПЕКТИВА (ООО);99;RUR;Выполнен;Цифровые товары;5816;Списание;;;
15.08.2026;15.08.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;76335;RUR;Выполнен;Переводы;;Пополнение;;;
15.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;;;LESTA;1000;RUR;Выполнен;Игры;;Списание;;;
15.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АНЛОКИФАЙ""";200;RUR;Выполнен;Цифровые товары;5816;Списание;;;
15.07.2026;15.07.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;1000;RUR;Выполнен;Переводы;;Пополнение;;;
15.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
15.07.2026;15.07.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;200;RUR;Выполнен;Переводы;;Пополнение;;;
15.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/TRANSPORT TPP;43.38;RUR;Выполнен;Транспорт;4131;Списание;;;
15.06.2026;15.06.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;79128;RUR;Выполнен;Переводы;;Пополнение;;;
15.06.2026;15.06.2026;Текущий счёт ;4,08178E+19;;;START.RU;399;RUR;Выполнен;Видео;;Списание;;;
15.05.2026;18.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;9;Рубли
15.05.2026;15.05.2026;Текущий счёт ;4,08178E+19;;;Детский сад;4502;RUR;Выполнен;Переводы;;Списание;;;
15.05.2026;16.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;11;Рубли
15.05.2026;17.05.2026;Текущий счёт ;4,08178E+19;;;Moscow/SHAWARMA HOUSE;210.6;RUR;Выполнен;Фастфуд;5814;Списание;;11;Рубли
15.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS;299;RUR;Выполнен;Видео;;Списание;;;
15.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;2000;RUR;Выполнен;Переводы;;Пополнение;;;
15.04.2026;17.04.2026;Текущий счёт ;4,08178E+19;;;LESTA.RU;1000;RUR;Выполнен;Игры;;Списание;;;
15.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;80543;RUR;Выполнен;Переводы;;Пополнение;;;
14.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/SPK EKATERINBUR;43.6;RUR;Выполнен;Транспорт;4111;Списание;;;
14.08.2026;16.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/PYATEROCHKA ROSHANO;173.99;RUR;Выполнен;Продукты;5411;Списание;;;
14.08.2026;15.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
14.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
14.08.2026;14.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;3000;RUR;Выполнен;Наличные;6011;Списание;;;
14.07.2026;15.07.2026;Текущий счёт ;4,08178E+19;;;Moscow/SHAWARMA HOUSE;284.71;RUR;Выполнен;Фастфуд;5814;Списание;;;
14.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
14.07.2026;14.07.2026;Текущий счёт ;4,08178E+19;;;ООО СТАРТ;399;RUR;Выполнен;Видео;;Списание;;;
14.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
14.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8448;RUR;Выполнен;Переводы;;Списание;;;
14.05.2026;14.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX.PLUS;299;RUR;Выполнен;Видео;;Списание;;;
14.05.2026;14.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/TRANSPORT TPP;42.88;RUR;Выполнен;Транспорт;4131;Списание;;;
14.05.2026;14.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;426.36;RUR;Выполнен;Кафе;5812;Списание;;6;Рубли
14.05.2026;16.05.2026;Текущий счёт ;4,08178E+19;;;Moscow/SPK EKATERINBUR;42.28;RUR;Выполнен;Транспорт;4111;Списание;;5;Рубли
14.05.2026;14.05.2026;Текущий счёт ;4,08178E+19;;;ООО Геймдев;80401;RUR;Выполнен;Переводы;;Пополнение;;;
14.05.2026;16.05.2026;Текущий счёт ;4,08178E+19;;;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";317.0;RUR;Выполнен;Продукты;5411;Списание;;13;Рубли
14.05.2026;14.05.2026;Текущий счёт ;4,08178E+19;;;PREMIER.ONE;599;RUR;Выполнен;Видео;;Списание;;;
14.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;;;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";463.84;RUR;Выполнен;Продукты;5411;Списание;;;
14.04.2026;14.04.2026;Текущий счёт ;4,08178E+19;;;PREMIER.TV;599;RUR;Выполнен;Видео;;Списание;;;
14.03.2026;16.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/APTEKA 36.6;202.2;RUR;Выполнен;Аптеки;5912;Списание;;;
14.03.2026;16.03.2026;Текущий счёт ;4,08178E+19;;;Moscow/TRANSPORT TPP;42.88;RUR;Выполнен;Транспорт;4131;Списание;;;
13.08.2026;13.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS;299;RUR;Выполнен;Видео;;Списание;;;
13.08.2026;16.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;586.99;RUR;Выполнен;Продукты;5499;Списание;;6;Рубли
13.07.2026;13.07.2026;Текущий счёт ;4,08178E+19;;;Мама И.;2083;RUR;Выполнен;Переводы;;Списание;;;
13.07.2026;13.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
13.07.2026;13.07.2026;Текущий счёт ;4,08178E+19;;;PREMIER.TV;599;RUR;Выполнен;Видео;;Списание;;;
13.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";107.99;RUR;Выполнен;Продукты;5411;Списание;;;
13.06.2026;13.06.2026;Текущий счёт ;4,08178E+19;;;LESTA.RU;1000;RUR;Выполнен;Игры;;Списание;;;
13.04.2026;13.04.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK HD;399;RUR;Выполнен;Видео;;Списание;;;
13.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;344.49;RUR;Выполнен;Фастфуд;5814;Списание;;;
13.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX.PLUS;299;RUR;Выполнен;Видео;;Списание;;;
13.03.2026;16.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
13.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АНЛОКИФАЙ""";76.25;RUR;Выполнен;Цифровые товары;5816;Списание;;;
12.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ekaterinburg/MAGNIT MM 3274;678.24;RUR;Выполнен;Продукты;5411;Списание;;8;Рубли
12.08.2026;14.08.2026;Текущий счёт ;4,08178E+19;;;CLOUDPAYMENTS SKILLBOX;5000;RUR;Выполнен;Образование;;Списание;;;
12.08.2026;13.08.2026;Текущий счёт ;4,08178E+19;;;LESTA;1000;RUR;Выполнен;Игры;;Списание;;;
12.07.2026;14.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Novosibirsk/SPK EKATERINBUR;45.96;RUR;Выполнен;Транспорт;4111;Списание;;;
12.07.2026;12.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
12.06.2026;12.06.2026;Текущий счёт ;4,08178E+19;;;SKILLBOX;5000;RUR;Выполнен;Образование;;Списание;;;
12.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK HD;399;RUR;Выполнен;Видео;;Списание;;;
12.06.2026;13.06.2026;Текущий счёт ;4,08178E+19;;;PREMIER;599;RUR;Выполнен;Видео;;Списание;;;
12.05.2026;13.05.2026;Текущий счёт ;4,08178E+19;;;SKILLBOX;5000;RUR;Выполнен;Образование;;Списание;;;
12.05.2026;12.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
12.05.2026;13.05.2026;Текущий счёт ;4,08178E+19;;;LESTA.RU;1000;RUR;Выполнен;Игры;;Списание;;;
12.05.2026;12.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
12.04.2026;14.04.2026;Текущий счёт ;4,08178E+19;;;"АО ""ТАНДЕР""";71.4;RUR;Выполнен;Продукты;5411;Списание;;;
12.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;500;RUR;Выполнен;Переводы;;Пополнение;;;
12.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
12.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;2000;RUR;Выполнен;Переводы;;Пополнение;;;
12.04.2026;14.04.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
12.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;Kazan/MONETKA;797.15;RUR;Выполнен;Продукты;5411;Списание;;4;Рубли
11.08.2026;11.08.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
11.08.2026;11.08.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;204695;RUR;Выполнен;Переводы;;Пополнение;;;
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;SKILLBOX.RU;5000;RUR;Выполнен;Образование;;Списание;;;
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;121069;RUR;Выполнен;Переводы;;Пополнение;;;
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;118065;RUR;Выполнен;Переводы;;Пополнение;;;
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;193588;RUR;Выполнен;Переводы;;Пополнение;;;
11.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;ООО Заказчик;88043;RUR;Выполнен;Переводы;;Пополнение;;;
11.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;Аренда кв.;44867;RUR;Выполнен;Переводы;;Списание;;;
11.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;97961;RUR;Выполнен;Переводы;;Пополнение;;;
11.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;АО Финтех;184081;RUR;Выполнен;Переводы;;Пополнение;;;
11.05.2026;11.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;WILDBERRIES;3068.78;RUR;Выполнен;Маркетплейсы;5300;Списание;;7;Рубли
